"File","Line","Category","StringValue","Context","IsInterpolated","Layer","Status","LocalizationKey"
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Nps\Queries\GetQuestionNps\GetQuestionNpsQueryValidator.cs","12","validation_message","""Survey ID is required.","RuleFor(x => x.SurveyId).NotEmpty().WithMessage(""Survey ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Nps\Queries\GetQuestionNps\GetQuestionNpsQueryValidator.cs","14","validation_message","""Question ID is required.","RuleFor(x => x.QuestionId).NotEmpty().WithMessage(""Question ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Nps\Queries\GetSurveyNps\GetSurveyNpsQueryHandler.cs","37","validation_message","""Namespace context is required.","return Result<SurveyNpsSummaryDto>.Failure(""Namespace context is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Nps\Queries\GetSurveyNps\GetSurveyNpsQueryHandler.cs","44","api_response","""Survey not found.","return Result<SurveyNpsSummaryDto>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Nps\Queries\GetSurveyNps\GetSurveyNpsQueryHandler.cs","51","api_response","""User not authenticated.","return Result<SurveyNpsSummaryDto>.Failure(""User not authenticated."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Nps\Queries\GetSurveyNps\GetSurveyNpsQueryHandler.cs","62","general","""You do not have permission to view NPS data.","""You do not have permission to view NPS data.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Nps\Queries\GetSurveyNps\GetSurveyNpsQueryValidator.cs","12","validation_message","""Survey ID is required.","RuleFor(x => x.SurveyId).NotEmpty().WithMessage(""Survey ID is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\AddQuestionLogic\AddQuestionLogicCommandHandler.cs","36","validation_message","""Namespace context is required.","return Result<QuestionLogicDto>.Failure(""Namespace context is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\AddQuestionLogic\AddQuestionLogicCommandHandler.cs","42","api_response","""User not authenticated.","return Result<QuestionLogicDto>.Failure(""User not authenticated."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\AddQuestionLogic\AddQuestionLogicCommandHandler.cs","52","api_response","""Survey not found.","return Result<QuestionLogicDto>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\AddQuestionLogic\AddQuestionLogicCommandHandler.cs","58","api_response","""Survey not found in this namespace.","return Result<QuestionLogicDto>.Failure(""Survey not found in this namespace."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\AddQuestionLogic\AddQuestionLogicCommandHandler.cs","65","api_response","""Question not found in this survey.","return Result<QuestionLogicDto>.Failure(""Question not found in this survey."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\AddQuestionLogic\AddQuestionLogicCommandHandler.cs","72","api_response","""Source question not found in this survey.","return Result<QuestionLogicDto>.Failure(""Source question not found in this survey."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\AddQuestionLogic\AddQuestionLogicCommandHandler.cs","81","validation_message","""Target question is required for JumpTo action.","""Target question is required for JumpTo action.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\AddQuestionLogic\AddQuestionLogicCommandHandler.cs","91","general","""Target question not found in this survey.","""Target question not found in this survey.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\RemoveQuestionLogic\RemoveQuestionLogicCommandHandler.cs","30","validation_message","""Namespace context is required.","return Result<bool>.Failure(""Namespace context is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\RemoveQuestionLogic\RemoveQuestionLogicCommandHandler.cs","36","api_response","""User not authenticated.","return Result<bool>.Failure(""User not authenticated."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\RemoveQuestionLogic\RemoveQuestionLogicCommandHandler.cs","43","api_response","""Survey not found.","return Result<bool>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\RemoveQuestionLogic\RemoveQuestionLogicCommandHandler.cs","49","api_response","""Survey not found in this namespace.","return Result<bool>.Failure(""Survey not found in this namespace."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\RemoveQuestionLogic\RemoveQuestionLogicCommandHandler.cs","59","api_response","""Question logic not found.","return Result<bool>.Failure(""Question logic not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\RemoveQuestionLogic\RemoveQuestionLogicCommandHandler.cs","65","api_response","""Question logic does not belong to this question.","return Result<bool>.Failure(""Question logic does not belong to this question."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\ReorderLogicPriority\ReorderLogicPriorityCommandHandler.cs","30","validation_message","""Namespace context is required.","return Result<bool>.Failure(""Namespace context is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\ReorderLogicPriority\ReorderLogicPriorityCommandHandler.cs","36","api_response","""User not authenticated.","return Result<bool>.Failure(""User not authenticated."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\ReorderLogicPriority\ReorderLogicPriorityCommandHandler.cs","43","api_response","""Survey not found.","return Result<bool>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\ReorderLogicPriority\ReorderLogicPriorityCommandHandler.cs","49","api_response","""Survey not found in this namespace.","return Result<bool>.Failure(""Survey not found in this namespace."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\ReorderLogicPriority\ReorderLogicPriorityCommandHandler.cs","64","api_response","""Logic IDs do not match existing rules for this question.","return Result<bool>.Failure(""Logic IDs do not match existing rules for this question."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\UpdateQuestionLogic\UpdateQuestionLogicCommandHandler.cs","35","validation_message","""Namespace context is required.","return Result<QuestionLogicDto>.Failure(""Namespace context is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\UpdateQuestionLogic\UpdateQuestionLogicCommandHandler.cs","41","api_response","""User not authenticated.","return Result<QuestionLogicDto>.Failure(""User not authenticated."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\UpdateQuestionLogic\UpdateQuestionLogicCommandHandler.cs","51","api_response","""Survey not found.","return Result<QuestionLogicDto>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\UpdateQuestionLogic\UpdateQuestionLogicCommandHandler.cs","57","api_response","""Survey not found in this namespace.","return Result<QuestionLogicDto>.Failure(""Survey not found in this namespace."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\UpdateQuestionLogic\UpdateQuestionLogicCommandHandler.cs","67","api_response","""Question logic not found.","return Result<QuestionLogicDto>.Failure(""Question logic not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\UpdateQuestionLogic\UpdateQuestionLogicCommandHandler.cs","74","general","""Question logic does not belong to this question.","""Question logic does not belong to this question.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\UpdateQuestionLogic\UpdateQuestionLogicCommandHandler.cs","82","api_response","""Source question not found in this survey.","return Result<QuestionLogicDto>.Failure(""Source question not found in this survey."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\UpdateQuestionLogic\UpdateQuestionLogicCommandHandler.cs","92","validation_message","""Target question is required for JumpTo action.","""Target question is required for JumpTo action.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Commands\UpdateQuestionLogic\UpdateQuestionLogicCommandHandler.cs","102","general","""Target question not found in this survey.","""Target question not found in this survey.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\EvaluateLogic\EvaluateLogicQueryHandler.cs","31","api_response","""Survey not found.","return Result<LogicEvaluationResultDto>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetQuestionLogic\GetQuestionLogicQueryHandler.cs","31","validation_message","""Namespace context is required.","""Namespace context is required.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetQuestionLogic\GetQuestionLogicQueryHandler.cs","42","api_response","""Survey not found.","return Result<IReadOnlyList<QuestionLogicDto>>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetQuestionLogic\GetQuestionLogicQueryHandler.cs","49","general","""Survey not found in this namespace.","""Survey not found in this namespace.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetQuestionLogic\GetQuestionLogicQueryHandler.cs","58","general","""Question not found in this survey.","""Question not found in this survey.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","28","validation_message","""Namespace context is required.","return Result<SurveyLogicMapDto>.Failure(""Namespace context is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","38","api_response","""Survey not found.","return Result<SurveyLogicMapDto>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","44","api_response","""Survey not found in this namespace.","return Result<SurveyLogicMapDto>.Failure(""Survey not found in this namespace."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","109","ui_text","""not contains","LogicOperator.NotContains => ""not contains"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","114","general","""is empty","LogicOperator.IsEmpty => ""is empty"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","115","ui_text","""is not empty","LogicOperator.IsNotEmpty => ""is not empty"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","116","ui_text","""is answered","LogicOperator.IsAnswered => ""is answered"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","117","ui_text","""is not answered","LogicOperator.IsNotAnswered => ""is not answered"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","123","general","""→ Show","LogicAction.Show => ""→ Show"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","124","general","""→ Hide","LogicAction.Hide => ""→ Hide"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","125","general","""→ Skip","LogicAction.Skip => ""→ Skip"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","126","ui_text","""→ Jump to","LogicAction.JumpTo => ""→ Jump to"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","127","ui_text","""→ End Survey","LogicAction.EndSurvey => ""→ End Survey"",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\QuestionLogic\Queries\GetSurveyLogicMap\GetSurveyLogicMapQueryHandler.cs","137","general"," '{...}'",": $"" '{conditionValue}'"";","True","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\CreateQuestion\CreateQuestionCommandHandler.cs","42","api_response","""Survey not found.","return Result<QuestionDto>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\CreateQuestion\CreateQuestionCommandHandler.cs","48","api_response","""Only draft surveys can be edited.","return Result<QuestionDto>.Failure(""Only draft surveys can be edited."");","False","Application","✅ DONE","Application.Survey.OnlyDraftCanBeEdited"
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\DeleteQuestion\DeleteQuestionCommandHandler.cs","37","api_response","""Survey not found.","return Result<Unit>.Failure(""Survey not found."");","False","Application","✅ DONE","Errors.SurveyNotFound"
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\DeleteQuestion\DeleteQuestionCommandHandler.cs","43","api_response","""Only draft surveys can be edited.","return Result<Unit>.Failure(""Only draft surveys can be edited."");","False","Application","✅ DONE","Application.Survey.OnlyDraftCanBeEdited"
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\DeleteQuestion\DeleteQuestionCommandHandler.cs","49","api_response","""Question not found.","return Result<Unit>.Failure(""Question not found."");","False","Application","✅ DONE","Errors.QuestionNotFound"
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\ReorderQuestions\ReorderQuestionsCommandHandler.cs","37","api_response","""Survey not found.","return Result<Unit>.Failure(""Survey not found."");","False","Application","✅ DONE","Errors.SurveyNotFound"
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\ReorderQuestions\ReorderQuestionsCommandHandler.cs","43","api_response","""Only draft surveys can be edited.","return Result<Unit>.Failure(""Only draft surveys can be edited."");","False","Application","✅ DONE","Application.Survey.OnlyDraftCanBeEdited"
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\UpdateQuestion\UpdateQuestionCommandHandler.cs","42","api_response","""Survey not found.","return Result<QuestionDto>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\UpdateQuestion\UpdateQuestionCommandHandler.cs","48","api_response","""Only draft surveys can be edited.","return Result<QuestionDto>.Failure(""Only draft surveys can be edited."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Commands\UpdateQuestion\UpdateQuestionCommandHandler.cs","54","api_response","""Question not found.","return Result<QuestionDto>.Failure(""Question not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Queries\GetQuestionById\GetQuestionByIdQueryHandler.cs","38","api_response","""Survey not found.","return Result<QuestionDto>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Queries\GetQuestionById\GetQuestionByIdQueryHandler.cs","44","api_response","""Question not found.","return Result<QuestionDto>.Failure(""Question not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Questions\Queries\GetQuestions\GetQuestionsQueryHandler.cs","38","api_response","""Survey not found.","return Result<IReadOnlyList<QuestionDto>>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\CreateRecurringSurvey\CreateRecurringSurveyCommandHandler.cs","42","api_response","""Survey not found.","return Result<RecurringSurveyDto>.Failure(""Survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\CreateRecurringSurvey\CreateRecurringSurveyCommandHandler.cs","47","api_response","""Survey does not belong to this namespace.","return Result<RecurringSurveyDto>.Failure(""Survey does not belong to this namespace."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\DeleteRecurringSurvey\DeleteRecurringSurveyCommandHandler.cs","38","api_response","""Recurring survey not found.","return Result<bool>.Failure(""Recurring survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\DeleteRecurringSurvey\DeleteRecurringSurveyCommandHandler.cs","43","api_response","""Recurring survey does not belong to this namespace.","return Result<bool>.Failure(""Recurring survey does not belong to this namespace."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\PauseRecurringSurvey\PauseRecurringSurveyCommandHandler.cs","44","api_response","""Recurring survey not found.","return Result<RecurringSurveyDto>.Failure(""Recurring survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\PauseRecurringSurvey\PauseRecurringSurveyCommandHandler.cs","50","general","""Recurring survey does not belong to this namespace.","""Recurring survey does not belong to this namespace.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\ResumeRecurringSurvey\ResumeRecurringSurveyCommandHandler.cs","44","api_response","""Recurring survey not found.","return Result<RecurringSurveyDto>.Failure(""Recurring survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\ResumeRecurringSurvey\ResumeRecurringSurveyCommandHandler.cs","50","general","""Recurring survey does not belong to this namespace.","""Recurring survey does not belong to this namespace.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\TriggerRecurringSurvey\TriggerRecurringSurveyCommandHandler.cs","43","api_response","""Recurring survey not found.","return Result<RecurringSurveyRunDto>.Failure(""Recurring survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\TriggerRecurringSurvey\TriggerRecurringSurveyCommandHandler.cs","49","general","""Recurring survey does not belong to this namespace.","""Recurring survey does not belong to this namespace.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\UpdateRecurringSurvey\UpdateRecurringSurveyCommandHandler.cs","44","api_response","""Recurring survey not found.","return Result<RecurringSurveyDto>.Failure(""Recurring survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Commands\UpdateRecurringSurvey\UpdateRecurringSurveyCommandHandler.cs","50","general","""Recurring survey does not belong to this namespace.","""Recurring survey does not belong to this namespace.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyById\GetRecurringSurveyByIdQueryHandler.cs","34","validation_message","""Namespace context is required.","return Result<RecurringSurveyDto>.Failure(""Namespace context is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyById\GetRecurringSurveyByIdQueryHandler.cs","43","api_response","""Recurring survey not found.","return Result<RecurringSurveyDto>.Failure(""Recurring survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyById\GetRecurringSurveyByIdQueryHandler.cs","49","general","""Recurring survey does not belong to this namespace.","""Recurring survey does not belong to this namespace.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyRunById\GetRecurringSurveyRunByIdQueryHandler.cs","32","validation_message","""Namespace context is required.","return Result<RecurringSurveyRunDto>.Failure(""Namespace context is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyRunById\GetRecurringSurveyRunByIdQueryHandler.cs","43","api_response","""Recurring survey not found.","return Result<RecurringSurveyRunDto>.Failure(""Recurring survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyRunById\GetRecurringSurveyRunByIdQueryHandler.cs","49","general","""Recurring survey does not belong to this namespace.","""Recurring survey does not belong to this namespace.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyRunById\GetRecurringSurveyRunByIdQueryHandler.cs","59","api_response","""Run not found.","return Result<RecurringSurveyRunDto>.Failure(""Run not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyRunById\GetRecurringSurveyRunByIdQueryHandler.cs","65","general","""Run does not belong to this recurring survey.","""Run does not belong to this recurring survey.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyRuns\GetRecurringSurveyRunsQueryHandler.cs","33","validation_message","""Namespace context is required.","""Namespace context is required.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyRuns\GetRecurringSurveyRunsQueryHandler.cs","45","api_response","""Recurring survey not found.","return Result<PagedList<RecurringSurveyRunDto>>.Failure(""Recurring survey not found."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveyRuns\GetRecurringSurveyRunsQueryHandler.cs","51","general","""Recurring survey does not belong to this namespace.","""Recurring survey does not belong to this namespace.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetRecurringSurveys\GetRecurringSurveysQueryHandler.cs","35","validation_message","""Namespace context is required.","""Namespace context is required.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\RecurringSurveys\Queries\GetUpcomingRuns\GetUpcomingRunsQueryHandler.cs","31","validation_message","""Namespace context is required.","return Result<IReadOnlyList<UpcomingRunDto>>.Failure(""Namespace context is required."");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Responses\Commands\ExportResponsesCommand.cs","73","api_response","""Survey not found.","return Result<ExportResult>.Failure(""Survey not found."", ""SURVEY_NOT_FOUND"");","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Responses\Commands\ExportResponsesCommand.cs","79","general","""Survey not found in current namespace.","""Survey not found in current namespace."",","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Responses\Commands\ExportResponsesCommand.cs","113","general","""Unsupported export format.","""Unsupported export format.""","False","Application","✅ DONE",
"C:\Users\CyberDream\Desktop\projects\Work\survey_new\back\src\SurveyApp.Application\Features\Responses\Commands\ExportResponsesCommand.cs","121","api_response","Export failed: {...}","return Result<ExportResult>.Failure($""Export failed: {ex.Message}"", ""EXPORT_FAILED"");","True","Application","✅ DONE",
